"209","1"
"238","1"
"634","1"
"657","1"
"1380","1"
"1468","1"
"1716","1"
"3416","1"
"4406","1"
"5348","1"
"7097","1"
"9151","1"
"13341","1"
"14499","1"
"15418","1"
"15485","1"
"17375","1"
"20438","1"
"23007","1"
"26867","1"
"27554","1"
"27628","1"
"28406","1"
"28863","1"
"30095","1"
"31829","1"
"34674","1"
"35526","1"
"36241","1"
"37441","1"
"39184","1"
"39615","1"
"43330","1"
"44557","1"
"45838","1"
"46138","1"
"47591","1"
"48806","1"
"48807","1"
"49500","1"
"50210","1"
"56022","1"
"57351","1"
"57577","1"
"61504","1"
"62256","1"
"62964","1"
"64960","1"
"66339","1"
"66394","1"
"66807","1"
"67451","1"
"67466","1"
"67558","1"
"68625","1"
"73231","1"
"73515","1"
"74852","1"
"78312","1"
"79226","1"
"79413","1"
"79669","1"
"81955","1"
"82085","1"
"82297","1"
"82454","1"
"83038","1"
"84291","1"
"85921","1"
"87971","1"
"88228","1"
"88684","1"
"89647","1"
"90419","1"
"90698","1"
"90909","1"
"92432","1"
"95542","1"
"98489","1"
"99626","1"
"101111","1"
"102982","1"
"104700","1"
"106420","1"
"106904","1"
"108924","1"
"111261","1"
"113113","1"
"115277","1"
"115973","1"
"116922","1"
"118200","1"
"119846","1"
"120144","1"
"125812","1"
"126325","1"
"137739","1"
"139738","1"
"142704","1"
"145694","1"
"160522","1"
"160917","1"
"161796","1"
"163335","1"
"177748","1"
"179743","1"
"181175","1"
"183843","1"
"184878","1"
"192449","1"
"193507","1"
"212678","1"
"212965","1"
"215001","1"
"223337","1"
"223641","1"
"227326","1"
"230850","1"
"491","2"
"1469","2"
"2023","2"
"5349","2"
"7096","2"
"13342","2"
"14501","2"
"15420","2"
"15486","2"
"28435","2"
"29301","2"
"30094","2"
"31831","2"
"35527","2"
"35528","2"
"36239","2"
"39185","2"
"39616","2"
"44556","2"
"46693","2"
"48805","2"
"49751","2"
"50221","2"
"59736","2"
"61505","2"
"66395","2"
"66808","2"
"67235","2"
"67467","2"
"67778","2"
"70771","2"
"73516","2"
"74853","2"
"76905","2"
"78313","2"
"79670","2"
"81956","2"
"82136","2"
"82298","2"
"82453","2"
"83039","2"
"84292","2"
"85922","2"
"88229","2"
"90910","2"
"95545","2"
"98490","2"
"101112","2"
"102983","2"
"106419","2"
"116921","2"
"118582","2"
"119847","2"
"120145","2"
"126326","2"
"139739","2"
"142691","2"
"143598","2"
"150054","2"
"153958","2"
"160523","2"
"168802","2"
"180883","2"
"181181","2"
"184877","2"
"192450","2"
"193508","2"
"212964","2"
"216850","2"
"217449","2"
"220808","2"
"228567","2"
"359","3"
"1602","3"
"2174","3"
"2791","3"
"4991","3"
"5548","3"
"6488","3"
"6780","3"
"7581","3"
"11193","3"
"15511","3"
"16606","3"
"19455","3"
"21517","3"
"22620","3"
"23278","3"
"23767","3"
"23858","3"
"24189","3"
"24321","3"
"24338","3"
"26871","3"
"32898","3"
"34762","3"
"35256","3"
"35533","3"
"40295","3"
"41430","3"
"42545","3"
"43642","3"
"49072","3"
"49549","3"
"51737","3"
"52115","3"
"52955","3"
"53870","3"
"54981","3"
"55639","3"
"56356","3"
"57500","3"
"58934","3"
"64288","3"
"65064","3"
"66814","3"
"67266","3"
"67525","3"
"68645","3"
"71447","3"
"71590","3"
"73626","3"
"73908","3"
"74902","3"
"76774","3"
"79417","3"
"80156","3"
"81960","3"
"82543","3"
"85200","3"
"85700","3"
"85927","3"
"88198","3"
"88909","3"
"90916","3"
"92598","3"
"95579","3"
"98119","3"
"98495","3"
"101116","3"
"105485","3"
"105932","3"
"106234","3"
"106385","3"
"106907","3"
"108928","3"
"111267","3"
"113828","3"
"114263","3"
"115290","3"
"115744","3"
"115977","3"
"119852","3"
"120149","3"
"124015","3"
"126060","3"
"126339","3"
"127527","3"
"130972","3"
"132190","3"
"135963","3"
"139371","3"
"139415","3"
"142709","3"
"143478","3"
"145623","3"
"147141","3"
"156601","3"
"156619","3"
"158803","3"
"160544","3"
"161704","3"
"163148","3"
"163149","3"
"166311","3"
"170740","3"
"174868","3"
"176158","3"
"177370","3"
"177766","3"
"179738","3"
"183477","3"
"184771","3"
"185527","3"
"192466","3"
"192919","3"
"192998","3"
"193027","3"
"193478","3"
"193484","3"
"194070","3"
"195370","3"
"195489","3"
"198873","3"
"199447","3"
"200209","3"
"200211","3"
"207516","3"
"209007","3"
"210557","3"
"213489","3"
"214199","3"
"214965","3"
"215029","3"
"217452","3"
"223634","3"
"228913","3"
"230096","3"
"230854","3"
"235062","3"
"1603","4"
"2818","4"
"5334","4"
"5547","4"
"5974","4"
"7566","4"
"23886","4"
"24865","4"
"39798","4"
"60372","4"
"81024","4"
"82759","4"
"163431","4"
"167135","4"
"167558","4"
"167649","4"
"167809","4"
"167923","4"
"179515","4"
"209008","4"
"228325","4"
"1702","5"
"2843","5"
"3350","5"
"3351","5"
"5571","5"
"5827","5"
"5892","5"
"5973","5"
"6702","5"
"6849","5"
"8126","5"
"9158","5"
"10129","5"
"14018","5"
"14271","5"
"14598","5"
"15081","5"
"15366","5"
"17323","5"
"19640","5"
"24713","5"
"24749","5"
"27205","5"
"28324","5"
"30474","5"
"31837","5"
"34118","5"
"40655","5"
"41954","5"
"43884","5"
"45816","5"
"47938","5"
"48332","5"
"50654","5"
"53602","5"
"59699","5"
"59700","5"
"60376","5"
"60836","5"
"61115","5"
"61859","5"
"63856","5"
"66815","5"
"67287","5"
"79675","5"
"83324","5"
"86321","5"
"87656","5"
"89655","5"
"90426","5"
"94315","5"
"95592","5"
"98588","5"
"99925","5"
"102623","5"
"102884","5"
"104707","5"
"105639","5"
"109300","5"
"109400","5"
"109875","5"
"111270","5"
"113711","5"
"125715","5"
"140207","5"
"147148","5"
"148949","5"
"150051","5"
"156126","5"
"160723","5"
"161702","5"
"163084","5"
"163142","5"
"163598","5"
"164930","5"
"165410","5"
"165628","5"
"166091","5"
"168156","5"
"168639","5"
"169073","5"
"169705","5"
"170413","5"
"173702","5"
"175753","5"
"175885","5"
"177086","5"
"178978","5"
"180115","5"
"180118","5"
"182715","5"
"184785","5"
"192459","5"
"193516","5"
"199713","5"
"209639","5"
"209987","5"
"210391","5"
"213348","5"
"213482","5"
"213573","5"
"214643","5"
"216385","5"
"216999","5"
"218692","5"
"219820","5"
"220372","5"
"222095","5"
"222149","5"
"225084","5"
"225437","5"
"227638","5"
"230102","5"
"230856","5"
"231652","5"
"358","6"
"635","6"
"683","6"
"1218","6"
"1401","6"
"1489","6"
"1741","6"
"2175","6"
"2711","6"
"3415","6"
"3424","6"
"3932","6"
"4437","6"
"4789","6"
"5266","6"
"5431","6"
"5831","6"
"5888","6"
"7212","6"
"7564","6"
"7750","6"
"7973","6"
"9154","6"
"10127","6"
"13150","6"
"13294","6"
"13300","6"
"13905","6"
"15016","6"
"15361","6"
"15495","6"
"15541","6"
"16193","6"
"16619","6"
"16981","6"
"17518","6"
"18930","6"
"20332","6"
"20382","6"
"24602","6"
"24862","6"
"24888","6"
"25003","6"
"26075","6"
"26588","6"
"26869","6"
"27560","6"
"27629","6"
"28865","6"
"30091","6"
"31833","6"
"34114","6"
"35530","6"
"38247","6"
"38620","6"
"43480","6"
"44560","6"
"45206","6"
"46140","6"
"47592","6"
"48223","6"
"48844","6"
"54183","6"
"54980","6"
"56354","6"
"57355","6"
"57834","6"
"59045","6"
"59652","6"
"60582","6"
"62257","6"
"65157","6"
"66554","6"
"68628","6"
"73518","6"
"74855","6"
"75392","6"
"75563","6"
"76085","6"
"77848","6"
"78977","6"
"79154","6"
"79414","6"
"79671","6"
"81958","6"
"84268","6"
"85395","6"
"85924","6"
"87972","6"
"88197","6"
"89649","6"
"90421","6"
"90701","6"
"90912","6"
"91152","6"
"93609","6"
"93765","6"
"95569","6"
"98492","6"
"98894","6"
"99629","6"
"101114","6"
"101459","6"
"101975","6"
"105325","6"
"106383","6"
"108925","6"
"111263","6"
"113115","6"
"113825","6"
"114572","6"
"114968","6"
"115278","6"
"115975","6"
"119848","6"
"120147","6"
"120503","6"
"120793","6"
"123874","6"
"125814","6"
"126331","6"
"132188","6"
"135217","6"
"137740","6"
"137818","6"
"140206","6"
"142707","6"
"144488","6"
"147140","6"
"148947","6"
"153360","6"
"153776","6"
"159713","6"
"167554","6"
"167556","6"
"167807","6"
"167921","6"
"169031","6"
"169530","6"
"170741","6"
"174884","6"
"176156","6"
"177624","6"
"179123","6"
"180797","6"
"184016","6"
"184125","6"
"184769","6"
"185808","6"
"186013","6"
"186375","6"
"186387","6"
"186391","6"
"186395","6"
"186405","6"
"186430","6"
"186443","6"
"186451","6"
"186458","6"
"186486","6"
"186517","6"
"186521","6"
"186695","6"
"186734","6"
"186755","6"
"186757","6"
"186758","6"
"186778","6"
"186783","6"
"186786","6"
"186810","6"
"186834","6"
"186837","6"
"192451","6"
"193475","6"
"193480","6"
"195538","6"
"198875","6"
"199015","6"
"199238","6"
"199440","6"
"200304","6"
"202446","6"
"203939","6"
"207558","6"
"210554","6"
"212811","6"
"214692","6"
"217450","6"
"218494","6"
"219304","6"
"222709","6"
"226430","6"
"230094","6"
"230853","6"
"231708","6"
"236977","6"
"154","7"
"248","7"
"668","7"
"1177","7"
"1384","7"
"1475","7"
"1725","7"
"2169","7"
"2819","7"
"3405","7"
"3920","7"
"4227","7"
"4412","7"
"4791","7"
"5158","7"
"5251","7"
"5387","7"
"5990","7"
"6121","7"
"6607","7"
"7537","7"
"7749","7"
"9153","7"
"9244","7"
"12315","7"
"12883","7"
"13245","7"
"14167","7"
"14473","7"
"14872","7"
"15487","7"
"16217","7"
"16570","7"
"17125","7"
"17126","7"
"17521","7"
"17698","7"
"18923","7"
"20330","7"
"20336","7"
"21514","7"
"24377","7"
"25839","7"
"26081","7"
"26496","7"
"26594","7"
"26877","7"
"27637","7"
"28088","7"
"28395","7"
"28731","7"
"28870","7"
"31288","7"
"31839","7"
"33040","7"
"34120","7"
"34406","7"
"35537","7"
"37448","7"
"38065","7"
"38627","7"
"38999","7"
"39191","7"
"39192","7"
"40310","7"
"42134","7"
"43914","7"
"44566","7"
"45215","7"
"46143","7"
"47597","7"
"48085","7"
"48384","7"
"48631","7"
"49092","7"
"49598","7"
"49784","7"
"50661","7"
"50832","7"
"54000","7"
"56358","7"
"57361","7"
"57839","7"
"59048","7"
"59656","7"
"60589","7"
"61510","7"
"62262","7"
"62628","7"
"66119","7"
"66817","7"
"67720","7"
"68647","7"
"69543","7"
"73523","7"
"74658","7"
"74862","7"
"74863","7"
"75387","7"
"75559","7"
"76770","7"
"77259","7"
"77322","7"
"78321","7"
"78602","7"
"79060","7"
"79230","7"
"79420","7"
"79677","7"
"81964","7"
"82873","7"
"83339","7"
"85535","7"
"85931","7"
"85933","7"
"87402","7"
"87979","7"
"88917","7"
"89657","7"
"90428","7"
"90429","7"
"90918","7"
"91159","7"
"92594","7"
"95641","7"
"98113","7"
"98499","7"
"99640","7"
"101120","7"
"101980","7"
"104708","7"
"105345","7"
"106426","7"
"106563","7"
"106911","7"
"108752","7"
"108932","7"
"111272","7"
"113121","7"
"113830","7"
"114258","7"
"115283","7"
"115981","7"
"116732","7"
"119151","7"
"120197","7"
"120502","7"
"125819","7"
"126348","7"
"127530","7"
"132194","7"
"140199","7"
"144449","7"
"144543","7"
"144544","7"
"144545","7"
"146582","7"
"146769","7"
"147157","7"
"160441","7"
"160541","7"
"162107","7"
"169051","7"
"169910","7"
"176671","7"
"179750","7"
"180976","7"
"181182","7"
"184126","7"
"184572","7"
"184885","7"
"184982","7"
"185835","7"
"186079","7"
"186453","7"
"186465","7"
"186468","7"
"186472","7"
"186487","7"
"186505","7"
"186515","7"
"186522","7"
"186547","7"
"186559","7"
"186590","7"
"186599","7"
"186772","7"
"186808","7"
"186812","7"
"186823","7"
"186833","7"
"186852","7"
"186863","7"
"186864","7"
"186881","7"
"186903","7"
"186914","7"
"193111","7"
"199445","7"
"200212","7"
"203262","7"
"203402","7"
"210550","7"
"217455","7"
"217893","7"
"217894","7"
"219296","7"
"229826","7"
"230106","7"
"231712","7"
"235623","7"
"107","8"
"685","8"
"1402","8"
"1491","8"
"1601","8"
"2176","8"
"2208","8"
"3411","8"
"3635","8"
"3927","8"
"4217","8"
"4447","8"
"4853","8"
"4895","8"
"4919","8"
"4932","8"
"5056","8"
"5432","8"
"5550","8"
"6095","8"
"6487","8"
"6779","8"
"7211","8"
"7224","8"
"7565","8"
"7609","8"
"7752","8"
"7876","8"
"9157","8"
"9278","8"
"10128","8"
"12173","8"
"12802","8"
"13227","8"
"13516","8"
"14066","8"
"14572","8"
"15363","8"
"15576","8"
"16549","8"
"16611","8"
"17051","8"
"17356","8"
"17863","8"
"18929","8"
"18939","8"
"20328","8"
"20331","8"
"20381","8"
"21441","8"
"24262","8"
"25004","8"
"26078","8"
"26591","8"
"26873","8"
"27633","8"
"27853","8"
"27911","8"
"28422","8"
"28491","8"
"28866","8"
"29162","8"
"31281","8"
"31285","8"
"31836","8"
"31932","8"
"32242","8"
"33047","8"
"33278","8"
"34117","8"
"35535","8"
"35548","8"
"37446","8"
"37606","8"
"38057","8"
"38060","8"
"38624","8"
"39189","8"
"39480","8"
"40294","8"
"43483","8"
"44564","8"
"45210","8"
"46685","8"
"46900","8"
"46917","8"
"47595","8"
"48382","8"
"49074","8"
"49222","8"
"49547","8"
"49552","8"
"52678","8"
"52693","8"
"53998","8"
"56913","8"
"57358","8"
"57501","8"
"57837","8"
"59047","8"
"59557","8"
"59653","8"
"60585","8"
"60586","8"
"61509","8"
"62260","8"
"64704","8"
"66117","8"
"66813","8"
"67265","8"
"67718","8"
"67719","8"
"68632","8"
"69540","8"
"69541","8"
"73521","8"
"74655","8"
"74656","8"
"74841","8"
"74858","8"
"74859","8"
"75393","8"
"75552","8"
"75583","8"
"77258","8"
"77703","8"
"77791","8"
"78319","8"
"79093","8"
"79100","8"
"79418","8"
"80423","8"
"80624","8"
"82004","8"
"82872","8"
"83204","8"
"85545","8"
"85929","8"
"87422","8"
"87587","8"
"87977","8"
"88196","8"
"88747","8"
"88914","8"
"89653","8"
"89654","8"
"90424","8"
"90425","8"
"90707","8"
"90708","8"
"90915","8"
"91155","8"
"92611","8"
"92612","8"
"93806","8"
"95584","8"
"98497","8"
"98893","8"
"99638","8"
"101118","8"
"101455","8"
"101978","8"
"102976","8"
"104706","8"
"105324","8"
"105466","8"
"106387","8"
"106562","8"
"106908","8"
"108751","8"
"108930","8"
"109889","8"
"111269","8"
"112768","8"
"113118","8"
"114277","8"
"114970","8"
"115281","8"
"115351","8"
"115979","8"
"119149","8"
"119183","8"
"119600","8"
"120151","8"
"120173","8"
"120505","8"
"120797","8"
"125629","8"
"125817","8"
"126343","8"
"126344","8"
"127529","8"
"128247","8"
"132192","8"
"133163","8"
"138829","8"
"140463","8"
"143201","8"
"143599","8"
"147144","8"
"148948","8"
"153775","8"
"154047","8"
"158901","8"
"160870","8"
"162044","8"
"162055","8"
"164522","8"
"169529","8"
"173969","8"
"174995","8"
"175291","8"
"175723","8"
"177625","8"
"178913","8"
"179740","8"
"179741","8"
"180555","8"
"181577","8"
"184122","8"
"185826","8"
"186054","8"
"186427","8"
"186436","8"
"186438","8"
"186445","8"
"186469","8"
"186488","8"
"186495","8"
"186496","8"
"186507","8"
"186537","8"
"186567","8"
"186579","8"
"186747","8"
"186787","8"
"186797","8"
"186803","8"
"186806","8"
"186826","8"
"186830","8"
"186838","8"
"186851","8"
"186876","8"
"186882","8"
"192461","8"
"194121","8"
"197220","8"
"199441","8"
"201270","8"
"201717","8"
"203397","8"
"203938","8"
"204007","8"
"210553","8"
"210573","8"
"212330","8"
"212812","8"
"214629","8"
"214939","8"
"217454","8"
"218155","8"
"219417","8"
"222710","8"
"222812","8"
"223541","8"
"223591","8"
"223593","8"
"225236","8"
"226149","8"
"227156","8"
"228105","8"
"228290","8"
"230028","8"
"230098","8"
"231568","8"
"231751","8"
"234355","8"
"235491","8"
"360","9"
"638","9"
"1438","9"
"1490","9"
"1744","9"
"3413","9"
"3425","9"
"4120","9"
"4933","9"
"6355","9"
"6367","9"
"13906","9"
"15507","9"
"16100","9"
"16572","9"
"20356","9"
"23490","9"
"24340","9"
"24863","9"
"26872","9"
"27632","9"
"28425","9"
"30093","9"
"30518","9"
"32245","9"
"34116","9"
"38159","9"
"40292","9"
"41594","9"
"46927","9"
"48155","9"
"48838","9"
"57722","9"
"60373","9"
"61506","9"
"65158","9"
"67163","9"
"70773","9"
"76773","9"
"83666","9"
"89470","9"
"105489","9"
"105738","9"
"111594","9"
"114969","9"
"124014","9"
"130993","9"
"132087","9"
"135965","9"
"143610","9"
"144352","9"
"163371","9"
"181369","9"
"199446","9"
"202278","9"
"202869","9"
"210556","9"
"212831","9"
"215010","9"
"219295","9"
"133","10"
"261","10"
"684","10"
"1391","10"
"1581","10"
"1743","10"
"3412","10"
"3426","10"
"3919","10"
"5386","10"
"5551","10"
"6097","10"
"7213","10"
"9155","10"
"12313","10"
"13248","10"
"14144","10"
"14570","10"
"15498","10"
"15512","10"
"16779","10"
"18922","10"
"20333","10"
"20611","10"
"26076","10"
"26589","10"
"27563","10"
"27631","10"
"28423","10"
"28867","10"
"29267","10"
"30092","10"
"31834","10"
"34115","10"
"35532","10"
"37277","10"
"38621","10"
"39774","10"
"45207","10"
"48001","10"
"48360","10"
"48849","10"
"54174","10"
"56355","10"
"59655","10"
"60369","10"
"62062","10"
"65156","10"
"65411","10"
"68639","10"
"73875","10"
"74901","10"
"77690","10"
"81959","10"
"82066","10"
"83206","10"
"90019","10"
"92589","10"
"92986","10"
"93601","10"
"103246","10"
"105668","10"
"105737","10"
"107631","10"
"118309","10"
"119690","10"
"119850","10"
"124199","10"
"135277","10"
"135964","10"
"146853","10"
"163150","10"
"163355","10"
"163429","10"
"163748","10"
"168537","10"
"175722","10"
"177696","10"
"179737","10"
"181745","10"
"183285","10"
"184124","10"
"184770","10"
"185818","10"
"186037","10"
"186403","10"
"186409","10"
"186416","10"
"186426","10"
"186437","10"
"186463","10"
"186471","10"
"186478","10"
"186483","10"
"186510","10"
"186543","10"
"186554","10"
"186721","10"
"186762","10"
"186777","10"
"186780","10"
"186781","10"
"186804","10"
"186805","10"
"186813","10"
"186827","10"
"186858","10"
"186860","10"
"193477","10"
"193482","10"
"199439","10"
"200146","10"
"200208","10"
"200210","10"
"203233","10"
"203398","10"
"208259","10"
"209885","10"
"210555","10"
"212834","10"
"214964","10"
"217451","10"
"219294","10"
"220788","10"
"222148","10"
"222241","10"
"230103","10"
"395","11"
"1582","11"
"1876","11"
"5025","11"
"7563","11"
"17460","11"
"20350","11"
"32100","11"
"32287","11"
"38625","11"
"39236","11"
"42398","11"
"49716","11"
"54222","11"
"55285","11"
"55313","11"
"56219","11"
"60374","11"
"67825","11"
"70830","11"
"73522","11"
"75394","11"
"75564","11"
"76444","11"
"79674","11"
"79813","11"
"80166","11"
"105326","11"
"114015","11"
"115764","11"
"135874","11"
"153908","11"
"160726","11"
"163366","11"
"175724","11"
"213608","11"
"227644","11"
"234307","11"
"3564","12"
"3949","12"
"5161","12"
"6645","12"
"6664","12"
"7912","12"
"8197","12"
"8982","12"
"14541","12"
"18594","12"
"18596","12"
"20377","12"
"21496","12"
"23376","12"
"23862","12"
"24155","12"
"24197","12"
"31832","12"
"34112","12"
"42536","12"
"43027","12"
"43567","12"
"43776","12"
"46688","12"
"48852","12"
"57352","12"
"75389","12"
"75560","12"
"80381","12"
"85199","12"
"88524","12"
"102356","12"
"103235","12"
"112823","12"
"116262","12"
"142706","12"
"145097","12"
"145674","12"
"145747","12"
"155698","12"
"165409","12"
"167131","12"
"167551","12"
"167646","12"
"167804","12"
"167918","12"
"177740","12"
"208612","12"
"212891","12"
"213428","12"
"217800","12"
"227658","12"
"147","13"
"275","13"
"704","13"
"1504","13"
"1604","13"
"1759","13"
"2167","13"
"2696","13"
"2863","13"
"3407","13"
"3428","13"
"4223","13"
"4435","13"
"4990","13"
"5091","13"
"5215","13"
"5569","13"
"6489","13"
"6545","13"
"6783","13"
"7535","13"
"7753","13"
"9159","13"
"10130","13"
"12810","13"
"12939","13"
"12968","13"
"14839","13"
"14863","13"
"15508","13"
"16129","13"
"16613","13"
"16620","13"
"20378","13"
"21956","13"
"23618","13"
"25002","13"
"26874","13"
"27565","13"
"27636","13"
"28087","13"
"29170","13"
"30618","13"
"31376","13"
"31838","13"
"32175","13"
"32405","13"
"33102","13"
"33353","13"
"33928","13"
"34119","13"
